,id,NEcount,PER,ORG,LOC,EVT,PRO,UniqueCLIDs,dataset,lang,fpath
1476,334,12,1,7,4,0,0,7,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_334.txt
1477,357,13,0,13,0,0,0,6,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_357.txt
1478,354,31,0,18,7,0,0,13,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_354.txt
1479,387,15,0,5,9,0,0,11,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_387.txt
1480,314,16,3,5,8,0,0,12,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_314.txt
1481,317,16,1,7,3,0,0,11,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_317.txt
1482,350,15,2,9,4,0,0,9,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_350.txt
1483,383,9,0,5,4,0,0,7,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_383.txt
1484,380,23,1,5,16,0,0,18,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_380.txt
1485,374,14,1,5,6,0,0,9,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_374.txt
1486,339,16,2,7,0,0,0,9,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_339.txt
1487,325,23,3,15,3,0,0,12,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_325.txt
1488,327,17,4,7,6,0,0,12,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_327.txt
1489,340,13,0,7,5,0,0,11,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_340.txt
1490,347,24,5,6,13,0,0,14,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_347.txt
1491,381,21,0,11,5,0,0,10,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_381.txt
1492,364,6,0,4,1,0,0,6,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_364.txt
1493,365,15,0,10,4,0,0,10,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_365.txt
1494,386,12,1,9,2,0,0,9,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_386.txt
1495,346,19,0,5,3,0,0,11,train,sl,./data/challenge/2017/train/annotated/eu/sl/EC-file_346.txt
1496,309,41,30,2,9,0,0,20,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_309.txt
1497,339,21,15,4,2,0,0,13,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_339.txt
1498,290,13,9,3,1,0,0,9,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_290.txt
1499,325,13,7,5,1,0,0,10,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_325.txt
1500,322,51,23,13,6,0,0,44,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_322.txt
1501,289,16,9,2,5,0,0,10,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_289.txt
1502,304,10,5,2,2,0,0,6,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_304.txt
1503,303,22,15,5,1,0,0,17,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_303.txt
1504,300,7,4,1,1,0,0,6,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_300.txt
1505,282,14,6,1,5,0,0,11,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_282.txt
1506,324,35,20,0,13,0,0,17,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_324.txt
1507,335,32,24,2,6,0,0,16,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_335.txt
1508,295,18,7,5,6,0,0,12,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_295.txt
1509,332,16,11,0,4,0,0,9,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_332.txt
1510,307,30,8,5,2,0,0,23,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_307.txt
1511,329,9,4,1,4,0,0,7,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_329.txt
1512,341,11,5,4,2,0,0,10,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_341.txt
1513,338,13,8,2,3,0,0,7,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_338.txt
1514,334,19,8,3,7,0,0,11,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_334.txt
1515,294,27,13,4,10,0,0,19,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_294.txt
1516,331,12,7,2,3,0,0,7,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_331.txt
1517,292,11,6,1,1,0,0,7,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_292.txt
1518,305,18,10,1,5,0,0,13,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_305.txt
1519,297,15,12,0,2,0,0,7,train,sl,./data/challenge/2017/train/annotated/trump/sl/DT-file_297.txt
1520,451,3,0,2,1,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/451.txt
1521,430,6,0,6,0,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/430.txt
1522,389,27,4,14,8,0,0,18,train,ua,./data/challenge/2017/train/annotated/eu/ua/389.txt
1523,444,6,0,3,3,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/444.txt
1524,415,49,1,34,6,0,0,27,train,ua,./data/challenge/2017/train/annotated/eu/ua/415.txt
1525,450,4,0,4,0,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/450.txt
1526,434,13,0,11,2,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/434.txt
1527,452,20,2,4,12,0,0,16,train,ua,./data/challenge/2017/train/annotated/eu/ua/452.txt
1528,401,46,3,24,6,0,0,23,train,ua,./data/challenge/2017/train/annotated/eu/ua/401.txt
1529,437,16,1,9,6,0,0,11,train,ua,./data/challenge/2017/train/annotated/eu/ua/437.txt
1530,391,8,1,4,3,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/391.txt
1531,408,15,2,9,4,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/408.txt
1532,396,7,0,6,0,0,0,4,train,ua,./data/challenge/2017/train/annotated/eu/ua/396.txt
1533,440,21,3,12,3,0,0,12,train,ua,./data/challenge/2017/train/annotated/eu/ua/440.txt
1534,411,24,4,11,3,0,0,18,train,ua,./data/challenge/2017/train/annotated/eu/ua/411.txt
1535,435,8,1,4,3,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/435.txt
1536,436,8,0,5,3,0,0,6,train,ua,./data/challenge/2017/train/annotated/eu/ua/436.txt
1537,421,14,0,9,5,0,0,10,train,ua,./data/challenge/2017/train/annotated/eu/ua/421.txt
1538,394,4,0,2,2,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/394.txt
1539,392,103,8,47,42,0,0,75,train,ua,./data/challenge/2017/train/annotated/eu/ua/392.txt
1540,410,28,0,19,4,0,0,15,train,ua,./data/challenge/2017/train/annotated/eu/ua/410.txt
1541,407,4,0,3,1,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/407.txt
1542,448,4,0,1,1,0,0,4,train,ua,./data/challenge/2017/train/annotated/eu/ua/448.txt
1543,395,56,20,23,13,0,0,49,train,ua,./data/challenge/2017/train/annotated/eu/ua/395.txt
1544,414,10,0,10,0,0,0,6,train,ua,./data/challenge/2017/train/annotated/eu/ua/414.txt
1545,420,11,2,5,4,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/420.txt
1546,404,5,0,1,0,0,0,4,train,ua,./data/challenge/2017/train/annotated/eu/ua/404.txt
1547,390,9,0,2,7,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/390.txt
1548,433,44,6,28,4,0,0,20,train,ua,./data/challenge/2017/train/annotated/eu/ua/433.txt
1549,419,13,0,13,0,0,0,4,train,ua,./data/challenge/2017/train/annotated/eu/ua/419.txt
1550,402,26,0,25,1,0,0,18,train,ua,./data/challenge/2017/train/annotated/eu/ua/402.txt
1551,427,11,1,7,3,0,0,9,train,ua,./data/challenge/2017/train/annotated/eu/ua/427.txt
1552,422,34,6,15,11,0,0,21,train,ua,./data/challenge/2017/train/annotated/eu/ua/422.txt
1553,400,37,1,21,12,0,0,27,train,ua,./data/challenge/2017/train/annotated/eu/ua/400.txt
1554,423,5,0,2,2,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/423.txt
1555,409,10,3,2,3,0,0,7,train,ua,./data/challenge/2017/train/annotated/eu/ua/409.txt
1556,412,25,4,10,3,0,0,16,train,ua,./data/challenge/2017/train/annotated/eu/ua/412.txt
1557,445,24,4,10,8,0,0,13,train,ua,./data/challenge/2017/train/annotated/eu/ua/445.txt
1558,426,14,1,5,8,0,0,10,train,ua,./data/challenge/2017/train/annotated/eu/ua/426.txt
1559,399,18,3,7,7,0,0,14,train,ua,./data/challenge/2017/train/annotated/eu/ua/399.txt
1560,449,11,1,5,4,0,0,6,train,ua,./data/challenge/2017/train/annotated/eu/ua/449.txt
1561,417,5,0,3,2,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/417.txt
1562,441,18,1,14,1,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/441.txt
1563,428,7,0,4,2,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/428.txt
1564,397,11,1,7,3,0,0,8,train,ua,./data/challenge/2017/train/annotated/eu/ua/397.txt
1565,398,3,0,3,0,0,0,3,train,ua,./data/challenge/2017/train/annotated/eu/ua/398.txt
1566,403,33,3,18,6,0,0,16,train,ua,./data/challenge/2017/train/annotated/eu/ua/403.txt
1567,418,72,2,39,16,0,0,34,train,ua,./data/challenge/2017/train/annotated/eu/ua/418.txt
1568,405,17,0,9,0,0,0,13,train,ua,./data/challenge/2017/train/annotated/eu/ua/405.txt
1569,439,16,5,5,4,0,0,9,train,ua,./data/challenge/2017/train/annotated/eu/ua/439.txt
1570,393,6,2,2,1,0,0,5,train,ua,./data/challenge/2017/train/annotated/eu/ua/393.txt
1571,446,13,0,9,2,0,0,7,train,ua,./data/challenge/2017/train/annotated/eu/ua/446.txt
1572,406,88,14,51,12,0,0,48,train,ua,./data/challenge/2017/train/annotated/eu/ua/406.txt
1573,447,20,3,12,2,0,0,15,train,ua,./data/challenge/2017/train/annotated/eu/ua/447.txt
1574,415,44,9,6,24,0,0,19,train,ua,./data/challenge/2017/train/annotated/trump/ua/415.txt
1575,391,12,3,4,5,0,0,10,train,ua,./data/challenge/2017/train/annotated/trump/ua/391.txt
1576,385,3,2,1,0,0,0,2,train,ua,./data/challenge/2017/train/annotated/trump/ua/385.txt
1577,369,7,4,1,1,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/369.txt
1578,380,18,9,1,8,0,0,12,train,ua,./data/challenge/2017/train/annotated/trump/ua/380.txt
1579,408,12,3,2,5,0,0,8,train,ua,./data/challenge/2017/train/annotated/trump/ua/408.txt
1580,379,13,8,1,2,0,0,9,train,ua,./data/challenge/2017/train/annotated/trump/ua/379.txt
1581,411,6,4,0,2,0,0,4,train,ua,./data/challenge/2017/train/annotated/trump/ua/411.txt
1582,421,17,5,4,3,0,0,13,train,ua,./data/challenge/2017/train/annotated/trump/ua/421.txt
1583,344,5,3,0,1,0,0,4,train,ua,./data/challenge/2017/train/annotated/trump/ua/344.txt
1584,394,16,9,5,2,0,0,12,train,ua,./data/challenge/2017/train/annotated/trump/ua/394.txt
1585,392,9,6,0,3,0,0,5,train,ua,./data/challenge/2017/train/annotated/trump/ua/392.txt
1586,407,8,3,3,2,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/407.txt
1587,351,8,5,1,2,0,0,5,train,ua,./data/challenge/2017/train/annotated/trump/ua/351.txt
1588,395,7,3,2,2,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/395.txt
1589,404,22,3,3,14,0,0,18,train,ua,./data/challenge/2017/train/annotated/trump/ua/404.txt
1590,390,1,1,0,0,0,0,1,train,ua,./data/challenge/2017/train/annotated/trump/ua/390.txt
1591,372,13,5,5,1,0,0,11,train,ua,./data/challenge/2017/train/annotated/trump/ua/372.txt
1592,423,6,3,1,2,0,0,5,train,ua,./data/challenge/2017/train/annotated/trump/ua/423.txt
1593,381,12,7,0,3,0,0,8,train,ua,./data/challenge/2017/train/annotated/trump/ua/381.txt
1594,368,8,2,1,5,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/368.txt
1595,371,9,6,1,2,0,0,7,train,ua,./data/challenge/2017/train/annotated/trump/ua/371.txt
1596,378,18,14,0,3,0,0,10,train,ua,./data/challenge/2017/train/annotated/trump/ua/378.txt
1597,361,10,2,3,3,0,0,7,train,ua,./data/challenge/2017/train/annotated/trump/ua/361.txt
1598,374,18,6,1,11,0,0,8,train,ua,./data/challenge/2017/train/annotated/trump/ua/374.txt
1599,377,10,5,1,4,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/377.txt
1600,393,9,7,0,2,0,0,6,train,ua,./data/challenge/2017/train/annotated/trump/ua/393.txt
1601,347,16,5,6,5,0,0,14,train,ua,./data/challenge/2017/train/annotated/trump/ua/347.txt
1602,214,9,0,6,1,0,0,8,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_214.txt
1603,227,6,0,3,3,0,0,3,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_227.txt
1604,171,40,7,16,16,0,0,24,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_171.txt
1605,182,7,2,4,1,0,0,5,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_182.txt
1606,210,16,4,6,5,0,0,14,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_210.txt
1607,200,17,8,4,4,0,0,14,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_200.txt
1608,179,4,0,2,1,0,0,3,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_179.txt
1609,181,9,0,4,3,0,0,7,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_181.txt
1610,193,22,3,6,9,0,0,13,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_193.txt
1611,164,17,0,10,5,0,0,13,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_164.txt
1612,213,12,0,7,3,0,0,8,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_213.txt
1613,158,31,1,19,9,0,0,15,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_158.txt
1614,156,12,0,9,2,0,0,8,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_156.txt
1615,189,18,1,12,5,0,0,10,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_189.txt
1616,168,6,0,1,2,0,0,5,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_168.txt
1617,180,26,4,13,9,0,0,17,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_180.txt
1618,197,13,6,4,2,0,0,7,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_197.txt
1619,177,12,0,5,7,0,0,6,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_177.txt
1620,183,22,0,13,9,0,0,14,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_183.txt
1621,176,25,1,8,14,0,0,15,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_176.txt
1622,159,21,0,12,4,0,0,10,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_159.txt
1623,170,8,0,3,3,0,0,6,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_170.txt
1624,194,18,5,12,1,0,0,13,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_194.txt
1625,157,37,4,8,24,0,0,29,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_157.txt
1626,178,28,2,22,3,0,0,16,train,hr,./data/challenge/2017/train/annotated/eu/hr/file_178.txt
1627,155,17,8,3,6,0,0,11,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_155.txt
1628,171,35,8,9,17,0,0,22,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_171.txt
1629,187,41,25,2,8,0,0,31,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_187.txt
1630,209,14,10,0,2,0,0,7,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_209.txt
1631,211,8,3,2,1,0,0,6,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_211.txt
1632,182,32,22,5,5,0,0,19,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_182.txt
1633,161,8,3,3,2,0,0,6,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_161.txt
1634,147,24,6,7,10,0,0,14,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_147.txt
1635,210,21,12,0,8,0,0,10,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_210.txt
1636,200,6,4,1,1,0,0,3,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_200.txt
1637,162,15,7,2,4,0,0,9,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_162.txt
1638,174,13,2,1,8,0,0,9,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_174.txt
1639,163,18,11,0,6,0,0,11,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_163.txt
1640,146,21,12,1,4,0,0,17,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_146.txt
1641,156,26,13,7,3,0,0,22,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_156.txt
1642,160,11,4,2,3,0,0,6,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_160.txt
1643,168,28,14,0,13,0,0,20,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_168.txt
1644,197,10,5,1,4,0,0,5,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_197.txt
1645,206,9,4,3,2,0,0,6,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_206.txt
1646,177,15,8,2,4,0,0,11,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_177.txt
1647,154,17,8,1,8,0,0,8,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_154.txt
1648,152,29,9,5,12,0,0,22,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_152.txt
1649,183,17,6,1,10,0,0,9,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_183.txt
1650,176,65,33,12,14,0,0,29,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_176.txt
1651,202,25,15,5,5,0,0,15,train,hr,./data/challenge/2017/train/annotated/trump/hr/file_202.txt
1652,252,10,3,4,3,0,0,8,train,ru,./data/challenge/2017/train/annotated/eu/ru/252.txt
1653,259,33,1,18,7,0,0,19,train,ru,./data/challenge/2017/train/annotated/eu/ru/259.txt
1654,251,5,0,4,1,0,0,4,train,ru,./data/challenge/2017/train/annotated/eu/ru/251.txt
1655,233,14,1,8,3,0,0,10,train,ru,./data/challenge/2017/train/annotated/eu/ru/233.txt
1656,242,4,0,1,3,0,0,4,train,ru,./data/challenge/2017/train/annotated/eu/ru/242.txt
1657,250,3,0,3,0,0,0,2,train,ru,./data/challenge/2017/train/annotated/eu/ru/250.txt
1658,247,2,0,2,0,0,0,2,train,ru,./data/challenge/2017/train/annotated/eu/ru/247.txt
1659,253,11,2,7,1,0,0,9,train,ru,./data/challenge/2017/train/annotated/eu/ru/253.txt
1660,240,14,1,7,6,0,0,10,train,ru,./data/challenge/2017/train/annotated/eu/ru/240.txt
1661,245,19,0,7,6,0,0,12,train,ru,./data/challenge/2017/train/annotated/eu/ru/245.txt
1662,256,21,1,13,7,0,0,16,train,ru,./data/challenge/2017/train/annotated/eu/ru/256.txt
1663,237,12,1,9,1,0,0,6,train,ru,./data/challenge/2017/train/annotated/eu/ru/237.txt
1664,241,10,4,2,3,0,0,10,train,ru,./data/challenge/2017/train/annotated/eu/ru/241.txt
1665,234,6,0,2,4,0,0,4,train,ru,./data/challenge/2017/train/annotated/eu/ru/234.txt
1666,248,13,3,9,1,0,0,10,train,ru,./data/challenge/2017/train/annotated/eu/ru/248.txt
1667,236,24,2,14,6,0,0,13,train,ru,./data/challenge/2017/train/annotated/eu/ru/236.txt
1668,246,57,5,9,40,0,0,46,train,ru,./data/challenge/2017/train/annotated/eu/ru/246.txt
1669,243,17,4,8,2,0,0,11,train,ru,./data/challenge/2017/train/annotated/eu/ru/243.txt
1670,238,24,1,5,10,0,0,20,train,ru,./data/challenge/2017/train/annotated/eu/ru/238.txt
1671,239,17,1,7,9,0,0,12,train,ru,./data/challenge/2017/train/annotated/eu/ru/239.txt
1672,249,26,0,18,0,0,0,7,train,ru,./data/challenge/2017/train/annotated/eu/ru/249.txt
1673,244,8,0,8,0,0,0,5,train,ru,./data/challenge/2017/train/annotated/eu/ru/244.txt
1674,254,9,0,6,2,0,0,6,train,ru,./data/challenge/2017/train/annotated/eu/ru/254.txt
1675,257,26,4,11,11,0,0,16,train,ru,./data/challenge/2017/train/annotated/eu/ru/257.txt
1676,223,8,4,2,1,0,0,6,train,ru,./data/challenge/2017/train/annotated/trump/ru/223.txt
1677,259,30,14,8,6,0,0,18,train,ru,./data/challenge/2017/train/annotated/trump/ru/259.txt
1678,272,12,4,0,7,0,0,8,train,ru,./data/challenge/2017/train/annotated/trump/ru/272.txt
1679,270,14,6,1,7,0,0,8,train,ru,./data/challenge/2017/train/annotated/trump/ru/270.txt
1680,260,7,6,0,1,0,0,5,train,ru,./data/challenge/2017/train/annotated/trump/ru/260.txt
1681,401,10,5,1,1,0,0,9,train,ru,./data/challenge/2017/train/annotated/trump/ru/401.txt
1682,222,8,4,2,2,0,0,6,train,ru,./data/challenge/2017/train/annotated/trump/ru/222.txt
1683,279,9,5,0,4,0,0,7,train,ru,./data/challenge/2017/train/annotated/trump/ru/279.txt
1684,237,12,5,1,5,0,0,10,train,ru,./data/challenge/2017/train/annotated/trump/ru/237.txt
1685,235,25,17,4,4,0,0,20,train,ru,./data/challenge/2017/train/annotated/trump/ru/235.txt
1686,271,5,3,1,0,0,0,4,train,ru,./data/challenge/2017/train/annotated/trump/ru/271.txt
1687,241,6,3,1,1,0,0,4,train,ru,./data/challenge/2017/train/annotated/trump/ru/241.txt
1688,227,11,4,0,7,0,0,7,train,ru,./data/challenge/2017/train/annotated/trump/ru/227.txt
1689,215,21,13,1,6,0,0,12,train,ru,./data/challenge/2017/train/annotated/trump/ru/215.txt
1690,353,14,7,4,3,0,0,9,train,ru,./data/challenge/2017/train/annotated/trump/ru/353.txt
1691,243,10,5,2,1,0,0,9,train,ru,./data/challenge/2017/train/annotated/trump/ru/243.txt
1692,348,20,9,1,10,0,0,15,train,ru,./data/challenge/2017/train/annotated/trump/ru/348.txt
1693,228,10,5,3,2,0,0,8,train,ru,./data/challenge/2017/train/annotated/trump/ru/228.txt
1694,239,7,4,0,3,0,0,6,train,ru,./data/challenge/2017/train/annotated/trump/ru/239.txt
1695,249,24,11,5,8,0,0,13,train,ru,./data/challenge/2017/train/annotated/trump/ru/249.txt
1696,217,8,5,2,1,0,0,5,train,ru,./data/challenge/2017/train/annotated/trump/ru/217.txt
1697,267,9,5,0,4,0,0,5,train,ru,./data/challenge/2017/train/annotated/trump/ru/267.txt
1698,257,15,10,3,1,0,0,7,train,ru,./data/challenge/2017/train/annotated/trump/ru/257.txt
1699,278,5,4,0,1,0,0,4,train,ru,./data/challenge/2017/train/annotated/trump/ru/278.txt
1700,365,10,3,1,6,0,0,7,train,ru,./data/challenge/2017/train/annotated/trump/ru/365.txt
1701,274,21,20,0,1,0,0,11,train,ru,./data/challenge/2017/train/annotated/trump/ru/274.txt
1702,ru-1154,31,14,5,9,2,1,20,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1154.out
1703,ru-1019,25,8,11,4,1,1,17,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1019.out
1704,ru-1042,26,7,11,6,1,1,20,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1042.out
1705,ru-130,17,4,4,9,0,0,12,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_130.out
1706,ru-1107,13,6,2,3,1,1,9,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1107.out
1707,ru-1024,30,9,10,9,1,1,18,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1024.out
1708,ru-1086,12,5,3,3,1,0,10,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1086.out
1709,ru-92,10,6,2,2,0,0,7,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_92.out
1710,ru-1159,34,5,9,14,4,2,20,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1159.out
1711,ru-1051,15,7,4,2,1,1,10,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1051.out
1712,ru-135,8,2,1,5,0,0,6,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_135.out
1713,ru-2019-1,12,4,8,0,0,0,6,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru_new.txt_file_1.out
1714,ru-1005,16,10,4,1,1,0,7,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1005.out
1715,ru-99,17,4,5,8,0,0,15,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_99.out
1716,ru-1105,12,8,1,2,1,0,9,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1105.out
1717,ru-125,8,5,0,3,0,0,3,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_125.out
1718,ru-1151,15,5,5,2,1,2,9,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1151.out
1719,ru-1006,13,8,1,2,1,1,7,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1006.out
1720,ru-1102,11,5,2,3,1,0,7,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1102.out
1721,ru-1025,35,17,10,3,2,3,24,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1025.out
1722,ru-94,11,3,3,5,0,0,8,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_94.out
1723,ru-1092,16,7,4,3,1,1,9,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1092.out
1724,ru-1084,23,11,7,3,1,1,12,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1084.out
1725,ru-111,19,9,5,5,0,0,13,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_111.out
1726,ru-1031,15,6,5,3,1,0,12,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1031.out
1727,ru-129,17,4,10,3,0,0,11,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_129.out
1728,ru-1065,25,12,7,4,1,1,11,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1065.out
1729,ru-106,26,11,7,3,4,1,12,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_106.out
1730,ru-1060,20,9,6,2,2,1,11,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1060.out
1731,ru-122,14,6,4,3,0,1,10,train,ru,./data/challenge/2019/training/annotated/ru/asia_bibi_ru.txt_file_122.out
1732,ru-1119,18,1,5,5,2,5,13,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1119.out
1733,ru-1064,14,7,3,3,1,0,9,train,ru,./data/challenge/2019/training/annotated/ru/brexit_ru.txt_file_1064.out
